EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryGap,DailyRateGap
RM145,32,26-35,0,Travel_Frequently,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,Upto 5k,22812,0,No,17,3,4,3,9,2,4,8,7,0,3.0,-755.0,-86.5
RM155,32,26-35,0,Travel_Frequently,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,5k-10k,15589,1,No,14,3,4,0,9,2,3,9,8,3,7.0,-252.0,114.0
RM170,32,26-35,0,Travel_Rarely,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,Upto 5k,12430,3,No,20,4,1,0,8,2,3,5,4,1,4.0,345.0,-712.5
RM211,32,26-35,1,Travel_Rarely,Sales,4,4,Medical,4,Male,32,1,3,Sales Executive,4,Married,10k-15k,25812,1,No,11,3,3,0,14,2,2,14,8,9,3.0,1150.0,192.0
RM239,32,26-35,0,Travel_Rarely,Sales,4,2,Life Sciences,3,Female,56,3,1,Sales Representative,2,Married,Upto 5k,20990,2,No,11,3,1,1,6,5,3,4,3,1,2.0,1359.0,655.0
RM240,32,26-35,1,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,62,2,1,Laboratory Technician,3,Single,Upto 5k,9571,0,Yes,14,3,4,0,4,2,1,3,2,1,2.0,1037.0,-317.5
RM242,32,26-35,0,Non-Travel,Sales,26,4,Marketing,3,Male,100,3,2,Sales Executive,4,Married,Upto 5k,12069,0,No,18,3,1,0,4,2,3,3,2,2,2.0,-958.0,200.5
RM261,32,26-35,0,Travel_Frequently,Research & Development,7,3,Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,Upto 5k,26062,1,No,20,4,3,0,5,3,1,5,1,0,3.0,101.0,478.5
RM263,32,26-35,0,Travel_Rarely,Research & Development,2,1,Technical Degree,4,Male,84,2,2,Laboratory Technician,1,Single,Upto 5k,19737,4,No,13,3,4,0,9,5,3,6,2,0,4.0,-3042.0,-624.5
RM307,32,26-35,0,Travel_Rarely,Sales,7,3,Life Sciences,4,Male,91,2,2,Sales Executive,3,Married,5k-10k,16985,1,No,14,3,3,1,13,3,2,13,8,4,8.0,61.0,130.5
RM320,32,26-35,0,Travel_Rarely,Sales,8,2,Technical Degree,3,Female,65,2,2,Sales Executive,2,Married,5k-10k,24624,1,Yes,11,3,4,0,13,2,3,13,12,11,9.0,-195.0,-187.5
RM323,32,26-35,0,Travel_Rarely,Research & Development,2,4,Medical,1,Female,74,4,2,Research Scientist,4,Single,5k-10k,10557,7,No,16,3,3,0,10,0,2,7,7,0,7.0,-163.0,265.5
RM352,32,26-35,0,Travel_Rarely,Research & Development,2,3,Medical,3,Female,75,3,1,Laboratory Technician,2,Married,Upto 5k,3956,1,No,13,3,3,1,8,4,3,8,0,0,7.0,-323.0,229.5
RM470,32,26-35,1,Non-Travel,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,Upto 5k,23914,8,No,12,3,4,0,6,2,3,4,2,1,2.0,-716.0,698.5
RM501,32,26-35,0,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,5k-10k,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5.0,1104.0,-106.5
RM528,32,26-35,0,Travel_Rarely,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,5k-10k,21703,1,No,12,3,4,0,10,2,2,10,7,0,8.0,-27.0,153.5
RM532,32,26-35,0,Travel_Rarely,Research & Development,3,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,10k-15k,19373,3,No,15,3,4,0,10,6,3,7,7,7,7.0,866.0,202.0
RM559,32,26-35,0,Travel_Frequently,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,5k-10k,21146,1,No,15,3,4,2,10,2,3,10,8,4,7.0,91.0,-322.5
RM601,32,26-35,0,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,5k-10k,19124,1,No,12,3,3,1,14,3,3,14,13,6,8.0,944.0,106.5
RM623,32,26-35,0,Travel_Rarely,Sales,13,4,Life Sciences,2,Male,73,3,2,Sales Executive,4,Divorced,Upto 5k,9250,2,No,11,3,3,1,8,3,2,5,2,0,3.0,-1020.0,-658.5
RM627,32,26-35,0,Travel_Rarely,Research & Development,8,2,Medical,3,Female,91,4,2,Research Scientist,3,Married,5k-10k,22162,5,No,12,3,3,1,9,3,2,5,3,1,3.0,-43.0,-114.5
RM638,32,26-35,0,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,61,3,1,Laboratory Technician,4,Divorced,Upto 5k,9148,0,No,12,3,2,1,4,2,3,3,0,0,2.0,-379.0,-532.5
RM642,32,26-35,0,Travel_Frequently,Sales,5,2,Life Sciences,2,Male,48,3,2,Sales Executive,2,Married,5k-10k,8891,1,No,14,3,4,1,10,3,3,10,8,5,3.0,1101.0,-396.5
RM657,32,26-35,1,Travel_Rarely,Research & Development,25,4,Life Sciences,1,Male,87,3,1,Laboratory Technician,4,Single,Upto 5k,18016,1,Yes,24,4,3,0,1,2,1,1,0,0,1.0,102.0,-458.5
RM683,32,26-35,0,Non-Travel,Research & Development,1,3,Life Sciences,3,Female,70,2,1,Laboratory Technician,2,Married,Upto 5k,3974,6,No,20,4,3,0,5,3,3,3,0,0,2.0,-361.0,351.5
RM693,32,26-35,0,Travel_Rarely,Research & Development,3,4,Medical,3,Female,93,3,2,Manufacturing Director,1,Married,5k-10k,13554,1,No,12,3,3,1,8,2,4,8,7,6,3.0,1507.0,-254.5
RM757,32,26-35,0,Non-Travel,Research & Development,29,4,Medical,4,Female,69,3,1,Laboratory Technician,3,Single,Upto 5k,11135,9,No,12,3,2,0,10,2,3,8,7,7,7.0,1332.0,276.5
RM851,32,26-35,0,Non-Travel,Sales,2,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,Upto 5k,14947,1,No,12,3,3,3,1,3,3,1,0,0,0.0,255.0,116.0
RM881,32,26-35,0,Travel_Frequently,Research & Development,13,3,Other,3,Female,77,2,1,Laboratory Technician,2,Married,Upto 5k,7331,1,No,20,4,3,1,2,2,3,2,2,2,2.0,50.0,-716.5
RM882,32,26-35,0,Travel_Frequently,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,Upto 5k,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7.0,-220.0,563.5
RM936,32,26-35,0,Travel_Rarely,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,5k-10k,11693,1,No,15,3,3,2,10,4,4,10,7,0,8.0,786.0,-171.5
RM940,32,26-35,1,Travel_Rarely,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,Upto 5k,22845,1,No,18,3,1,1,10,3,3,10,4,1,1.0,-335.0,336.5
RM992,32,26-35,0,Travel_Rarely,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,Upto 5k,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2.0,-1345.0,-276.5
RM1027,32,26-35,0,Travel_Rarely,Sales,7,5,Marketing,4,Male,97,3,2,Sales Executive,4,Married,5k-10k,23343,4,No,12,3,3,1,7,3,2,4,3,0,3.0,3781.0,-174.5
RM1076,32,26-35,0,Travel_Rarely,Research & Development,10,3,Medical,3,Male,64,3,3,Manager,4,Single,10k-15k,21072,2,No,25,4,2,0,10,5,4,5,2,0,0.0,951.0,-321.0
RM1102,32,26-35,0,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Female,67,2,2,Research Scientist,2,Married,5k-10k,15624,3,No,12,3,1,1,12,2,3,7,1,2,5.0,660.0,71.5
RM1114,32,26-35,0,Non-Travel,Research & Development,1,4,Technical Degree,4,Male,62,3,2,Research Scientist,1,Married,Upto 5k,25174,4,No,14,3,2,1,9,3,2,6,5,1,2.0,-1131.0,447.5
RM1140,32,26-35,0,Travel_Rarely,Research & Development,5,4,Other,2,Female,35,4,1,Research Scientist,4,Married,Upto 5k,18783,3,No,17,3,4,2,6,3,3,3,2,0,2.0,619.0,-198.5
RM1191,32,26-35,0,Travel_Rarely,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5k-10k,25518,0,No,13,3,3,2,10,4,2,9,5,1,6.0,252.0,224.5
RM1206,32,26-35,1,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,Upto 5k,24852,1,No,12,3,1,0,1,2,3,1,0,0,0.0,-1300.0,426.5
RM1227,32,26-35,0,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,Upto 5k,17360,6,No,13,3,1,1,10,3,2,5,2,1,3.0,740.0,-247.5
RM1238,32,26-35,1,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,5k-10k,12147,6,No,15,3,2,0,10,2,3,0,0,0,0.0,1312.0,188.5
RM1242,32,26-35,0,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,5k-10k,3840,3,No,13,3,3,1,10,2,1,4,3,0,2.0,360.0,-482.0
RM1261,32,26-35,0,Non-Travel,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,Upto 5k,17674,2,No,14,3,2,0,12,3,3,7,7,0,7.0,25.0,120.5
RM1320,32,26-35,0,Travel_Frequently,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,Upto 5k,26075,8,No,13,3,3,0,4,2,4,0,0,0,0.0,-775.0,542.5
RM1327,32,26-35,1,Travel_Rarely,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,5k-10k,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2.0,4484.0,-361.5
RM1376,32,26-35,1,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,Upto 5k,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3.0,-261.0,-594.5
RM1389,32,26-35,0,Non-Travel,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,5k-10k,16542,5,No,18,3,2,1,9,6,3,5,1,1,2.0,1449.0,393.5
RM1395,32,26-35,0,Travel_Rarely,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,5k-10k,10138,8,No,24,4,2,0,8,1,3,1,0,0,0.0,4461.0,620.5
RM1427,32,26-35,0,Travel_Rarely,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,Upto 5k,15919,1,No,13,3,3,0,6,3,3,6,2,4,1.0,144.0,-565.5
RM1429,32,26-35,0,Travel_Rarely,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,Upto 5k,18024,0,No,14,3,2,1,3,2,3,2,2,2,2.0,-303.0,-512.0
RM1432,32,26-35,0,Travel_Rarely,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,10k-15k,24032,1,No,19,3,3,2,14,3,3,14,10,5,7.0,1172.0,-52.0
RM1450,32,26-35,0,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,Upto 5k,11288,1,No,14,3,4,0,4,4,3,4,2,1,2.0,-254.0,-303.5
RM004,33,26-35,0,Travel_Frequently,Research & Development,3,4,Life Sciences,4,Female,56,3,1,Research Scientist,3,Married,Upto 5k,23159,1,Yes,11,3,3,0,8,3,3,8,7,3,0.0,216.0,559.5
RM031,33,26-35,0,Travel_Rarely,Research & Development,2,3,Medical,3,Male,78,3,1,Laboratory Technician,4,Single,Upto 5k,6670,4,No,11,3,4,0,7,3,3,1,1,0,3.0,-197.0,91.5
RM040,33,26-35,0,Travel_Frequently,Sales,1,3,Life Sciences,3,Female,42,4,2,Sales Executive,1,Married,5k-10k,3193,2,No,19,3,1,2,10,3,3,5,3,1,3.0,-47.0,365.5
RM056,33,26-35,0,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,98,3,3,Research Director,4,Single,10k-15k,15146,1,Yes,12,3,3,0,15,1,3,15,14,8,12.0,3165.0,-301.0
RM122,33,26-35,0,Non-Travel,Sales,22,2,Marketing,3,Male,95,3,2,Sales Executive,2,Married,5k-10k,15480,0,No,13,3,1,1,8,2,4,7,7,0,7.0,723.0,-25.5
RM177,33,26-35,0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,Upto 5k,10515,0,No,14,3,1,0,4,2,4,3,1,0,2.0,-193.0,-698.5
RM186,33,26-35,0,Travel_Rarely,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,Upto 5k,4673,1,No,13,3,4,1,8,5,3,8,7,1,6.0,63.0,98.5
RM222,33,26-35,0,Travel_Rarely,Research & Development,4,4,Medical,3,Female,47,2,1,Research Scientist,2,Married,Upto 5k,13248,6,No,21,4,4,0,7,3,3,3,2,1,1.0,-71.0,-685.5
RM235,33,26-35,1,Travel_Rarely,Research & Development,14,3,Medical,3,Male,58,3,1,Laboratory Technician,4,Married,Upto 5k,22149,5,Yes,13,3,3,1,8,2,1,5,4,0,4.0,-257.0,-19.5
RM237,33,26-35,1,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,1,Married,Upto 5k,21509,7,No,20,4,1,0,13,3,4,9,7,1,7.0,14.0,-367.5
RM247,33,26-35,0,Travel_Rarely,Research & Development,5,4,Life Sciences,3,Female,63,2,1,Research Scientist,4,Married,Upto 5k,14776,1,No,13,3,3,1,2,2,2,2,2,0,2.0,218.0,-0.5
RM314,33,26-35,0,Travel_Frequently,Research & Development,5,4,Life Sciences,4,Female,74,3,3,Manager,2,Married,10k-15k,23364,6,No,11,3,2,2,12,2,3,10,6,8,8.0,1585.0,-263.0
RM329,33,26-35,0,Travel_Frequently,Sales,10,3,Marketing,2,Male,46,2,2,Sales Executive,4,Single,Upto 5k,4317,3,No,14,3,3,0,9,6,2,7,7,0,1.0,-741.0,-267.5
RM364,33,26-35,1,Travel_Rarely,Sales,5,3,Marketing,4,Female,34,3,1,Sales Representative,3,Single,Upto 5k,9150,1,Yes,13,3,2,0,1,2,3,1,0,0,0.0,279.0,-396.0
RM436,33,26-35,1,Travel_Rarely,Research & Development,15,1,Medical,2,Male,56,3,3,Manager,3,Married,10k-15k,24619,7,Yes,12,3,4,0,15,2,4,7,6,7,7.0,3317.0,461.0
RM437,33,26-35,1,Travel_Rarely,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,Upto 5k,6705,7,No,13,3,1,3,8,2,3,4,3,1,3.0,715.0,-245.5
RM456,33,26-35,0,Travel_Rarely,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,15k+,22578,4,No,19,3,3,1,10,2,3,6,1,0,5.0,-186.5,102.5
RM500,33,26-35,0,Travel_Rarely,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,5k-10k,20431,0,No,12,3,4,0,6,3,3,5,0,1,2.0,1681.0,440.5
RM510,33,26-35,0,Travel_Frequently,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,5k-10k,5335,3,No,23,4,3,1,15,2,1,13,11,4,7.0,2507.0,543.5
RM515,33,26-35,1,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,Upto 5k,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7.0,655.0,243.5
RM563,33,26-35,1,Travel_Rarely,Research & Development,1,4,Other,4,Male,63,3,1,Research Scientist,4,Single,Upto 5k,5207,1,Yes,13,3,3,0,10,2,2,10,9,7,8.0,-7.0,-305.5
RM591,33,26-35,0,Travel_Rarely,Research & Development,7,3,Medical,3,Male,49,3,3,Research Director,3,Married,10k-15k,25995,0,No,11,3,4,0,14,3,4,13,9,3,7.0,1398.0,-603.0
RM592,33,26-35,1,Travel_Rarely,Sales,16,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,5k-10k,26507,5,No,15,3,3,0,6,3,3,3,2,0,2.0,-99.0,-657.5
RM620,33,26-35,0,Travel_Rarely,Sales,1,3,Medical,1,Male,48,4,2,Sales Executive,1,Divorced,Upto 5k,21816,1,No,22,4,1,1,9,5,3,9,8,0,8.0,-1386.0,-189.5
RM656,33,26-35,0,Travel_Rarely,Human Resources,3,2,Human Resources,4,Male,57,3,1,Human Resources,2,Divorced,Upto 5k,22650,3,Yes,11,3,3,1,7,4,4,4,3,0,3.0,-419.0,287.0
RM674,33,26-35,0,Travel_Rarely,Research & Development,1,4,Other,3,Male,100,2,1,Research Scientist,1,Single,Upto 5k,3339,3,Yes,11,3,2,0,6,1,3,3,2,0,2.0,106.0,365.5
RM695,33,26-35,0,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Female,42,2,2,Healthcare Representative,4,Single,5k-10k,12291,0,No,14,3,1,0,6,3,3,5,0,1,4.0,1731.0,316.5
RM711,33,26-35,0,Non-Travel,Sales,17,3,Life Sciences,4,Male,38,3,4,Manager,3,Single,15k+,20489,1,No,11,3,4,0,10,2,3,10,8,6,0.0,1744.5,20.0
RM713,33,26-35,0,Travel_Rarely,Research & Development,13,1,Life Sciences,2,Female,53,3,1,Research Scientist,4,Single,Upto 5k,17241,3,No,18,3,1,0,5,4,3,3,2,0,2.0,759.0,-371.5
RM716,33,26-35,0,Travel_Frequently,Research & Development,1,4,Other,3,Female,84,4,2,Healthcare Representative,2,Married,5k-10k,20161,1,Yes,13,3,1,1,6,2,3,6,5,1,2.0,270.0,74.5
RM755,33,26-35,0,Non-Travel,Sales,8,1,Life Sciences,2,Female,88,2,1,Sales Representative,4,Single,Upto 5k,21437,0,No,19,3,4,0,3,2,2,2,2,2,2.0,-230.0,292.0
RM791,33,26-35,0,Travel_Rarely,Research & Development,5,3,Life Sciences,4,Male,34,2,3,Healthcare Representative,4,Divorced,5k-10k,21214,4,No,15,3,3,1,9,2,3,3,2,1,2.0,-3174.0,-162.0
RM793,33,26-35,1,Travel_Frequently,Research & Development,29,4,Medical,1,Female,54,2,2,Research Scientist,3,Single,Upto 5k,3129,1,No,22,4,2,0,14,4,3,13,7,3,8.0,-710.0,74.5
RM799,33,26-35,1,Travel_Rarely,Research & Development,25,3,Medical,1,Male,55,2,1,Research Scientist,2,Single,Upto 5k,2993,4,Yes,20,4,2,0,5,0,3,2,2,2,2.0,-380.0,184.5
RM803,33,26-35,0,Travel_Frequently,Sales,7,3,Life Sciences,4,Female,30,3,2,Sales Executive,2,Married,Upto 5k,13401,0,No,17,3,3,1,4,3,3,3,2,0,2.0,-1121.0,194.5
RM830,33,26-35,1,Travel_Rarely,Sales,9,4,Marketing,1,Female,77,3,2,Sales Executive,1,Single,5k-10k,18385,0,Yes,17,3,1,0,6,3,3,5,2,0,3.0,2801.0,-172.5
RM864,33,26-35,0,Travel_Rarely,Human Resources,2,3,Human Resources,2,Male,99,3,1,Human Resources,3,Married,Upto 5k,8429,1,No,13,3,4,1,5,2,3,5,4,1,4.0,904.0,-641.0
RM873,33,26-35,0,Travel_Frequently,Sales,25,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,Upto 5k,4905,1,No,12,3,1,1,10,3,2,10,7,0,1.0,-884.0,370.5
RM884,33,26-35,0,Travel_Rarely,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,Upto 5k,6311,0,No,13,3,2,1,15,5,3,14,10,4,10.0,88.0,-715.5
RM909,33,26-35,0,Travel_Rarely,Sales,10,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,5k-10k,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8.0,-870.0,-317.0
RM991,33,26-35,0,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,5k-10k,19293,6,No,13,3,1,0,8,2,4,5,4,1,2.0,4575.0,335.5
RM1048,33,26-35,0,Travel_Frequently,Sales,7,3,Medical,4,Male,54,3,2,Sales Executive,1,Married,Upto 5k,17456,0,No,14,3,1,2,5,2,3,4,3,0,3.0,-1050.0,-345.5
RM1067,33,26-35,0,Travel_Rarely,Research & Development,4,4,Medical,1,Female,82,2,1,Laboratory Technician,2,Married,Upto 5k,8192,8,No,11,3,4,0,8,5,3,5,4,0,2.0,1145.0,266.5
RM1075,33,26-35,0,Travel_Rarely,Research & Development,8,5,Life Sciences,4,Male,69,3,2,Healthcare Representative,3,Single,5k-10k,22049,2,Yes,17,3,1,0,14,6,3,0,0,0,0.0,1170.0,-236.5
RM1092,33,26-35,0,Travel_Rarely,Research & Development,25,3,Life Sciences,4,Male,44,2,2,Manufacturing Director,2,Single,Upto 5k,24152,1,No,13,3,4,0,5,2,3,5,3,0,2.0,-898.0,-177.5
RM1096,33,26-35,0,Travel_Rarely,Research & Development,28,4,Life Sciences,2,Male,79,3,2,Laboratory Technician,3,Married,5k-10k,22949,1,Yes,12,3,2,1,15,3,3,15,14,5,7.0,-11.0,-163.5
RM1106,33,26-35,0,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,46,3,2,Sales Executive,1,Married,5k-10k,10589,2,No,13,3,4,1,8,6,1,2,2,2,2.0,969.0,466.5
RM1190,33,26-35,0,Travel_Rarely,Sales,2,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5k-10k,3921,1,No,14,3,3,2,6,5,3,6,2,0,4.0,82.0,-383.5
RM1199,33,26-35,0,Non-Travel,Sales,16,3,Life Sciences,3,Female,36,3,2,Sales Executive,4,Divorced,5k-10k,16130,1,Yes,25,4,3,1,7,2,3,6,5,1,2.0,-55.0,-245.5
RM1211,33,26-35,0,Travel_Rarely,Research & Development,21,3,Medical,2,Male,79,4,1,Laboratory Technician,2,Married,Upto 5k,13637,1,No,18,3,4,3,14,6,3,14,11,2,13.0,-665.0,-565.5
RM1254,33,26-35,0,Non-Travel,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5k-10k,10697,8,No,15,3,4,0,13,2,2,11,7,1,7.0,-276.0,507.5
RM1256,33,26-35,1,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,5k-10k,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0.0,-686.0,-642.0
RM1266,33,26-35,0,Non-Travel,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,Upto 5k,6194,5,No,15,3,4,2,11,2,2,9,8,1,7.0,-2163.0,22.5
RM1283,33,26-35,0,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,Upto 5k,6076,6,No,19,3,2,1,14,1,3,10,8,7,6.0,450.0,34.5
RM1364,33,26-35,0,Travel_Rarely,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5k-10k,10410,1,No,14,3,2,0,10,2,2,10,4,0,9.0,64.0,-558.5
RM1399,33,26-35,0,Travel_Frequently,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5k-10k,18079,1,No,20,4,3,3,9,2,3,9,7,2,8.0,750.0,550.5
RM1416,33,26-35,0,Non-Travel,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,Upto 5k,20439,1,No,12,3,3,3,1,2,2,1,1,0,0.0,-685.0,480.5
RM1426,33,26-35,0,Travel_Rarely,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,Upto 5k,21653,0,Yes,13,3,1,1,10,6,3,9,7,8,1.0,-340.0,-251.5
RM014,34,26-35,0,Travel_Rarely,Research & Development,19,2,Medical,2,Male,93,3,1,Laboratory Technician,4,Divorced,Upto 5k,8758,0,No,11,3,3,1,3,2,3,2,2,1,2.0,-32.0,513.5
RM023,34,26-35,0,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,53,3,3,Research Director,2,Single,10k-15k,21293,0,No,11,3,3,0,13,4,3,12,6,2,3.0,1701.0,-397.0
RM025,34,26-35,1,Travel_Rarely,Research & Development,6,1,Medical,2,Male,83,3,1,Research Scientist,1,Single,Upto 5k,17102,2,No,11,3,3,0,8,2,3,4,2,1,3.0,267.0,-133.5
RM047,34,26-35,0,Non-Travel,Sales,23,4,Marketing,2,Male,72,3,2,Sales Executive,3,Single,Upto 5k,10034,0,No,20,4,3,0,10,2,3,9,5,8,7.0,-855.0,289.5
RM085,34,26-35,0,Travel_Rarely,Research & Development,1,2,Medical,1,Male,94,3,2,Manufacturing Director,2,Married,Upto 5k,17736,1,No,15,3,3,0,5,2,3,5,2,1,3.0,-893.0,400.5
RM104,34,26-35,0,Travel_Rarely,Research & Development,6,4,Other,1,Female,41,3,2,Research Scientist,3,Single,Upto 5k,12482,1,No,14,3,3,0,16,3,3,16,13,2,10.0,-409.0,-87.5
RM112,34,26-35,1,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,5k-10k,22887,1,Yes,24,4,4,0,9,3,3,9,7,0,6.0,856.0,-94.5
RM115,34,26-35,0,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Female,45,2,2,Research Scientist,2,Divorced,Upto 5k,15000,6,No,15,3,3,1,12,3,3,1,0,0,0.0,-713.0,278.5
RM117,34,26-35,0,Travel_Rarely,Research & Development,5,3,Medical,3,Female,45,2,3,Manager,1,Single,10k-15k,5615,2,No,12,3,4,0,14,6,3,11,10,5,8.0,1338.0,538.0
RM160,34,26-35,0,Travel_Frequently,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,Upto 5k,11314,6,No,18,3,4,1,6,3,3,4,3,1,2.0,-341.0,-443.0
RM182,34,26-35,0,Travel_Rarely,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,Upto 5k,5711,2,No,15,3,4,0,9,3,3,3,2,1,2.0,-382.0,-203.5
RM189,34,26-35,0,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,45,2,2,Manufacturing Director,3,Married,5k-10k,14074,1,No,17,3,3,0,10,2,2,10,9,1,9.0,4329.0,316.5
RM203,34,26-35,0,Travel_Frequently,Research & Development,10,4,Medical,4,Male,43,3,1,Research Scientist,3,Divorced,Upto 5k,5972,1,Yes,17,3,4,1,5,4,4,5,3,2,0.0,1122.0,45.5
RM248,34,26-35,0,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,84,2,2,Manufacturing Director,1,Married,5k-10k,23687,6,No,13,3,2,1,13,3,3,11,9,5,9.0,739.0,-282.5
RM379,34,26-35,1,Non-Travel,Sales,19,3,Marketing,1,Male,67,4,2,Sales Executive,4,Single,5k-10k,4652,8,Yes,13,3,2,0,9,3,2,5,2,0,4.0,-119.0,586.5
RM394,34,26-35,0,Non-Travel,Sales,4,4,Marketing,3,Female,72,3,2,Sales Executive,3,Married,5k-10k,12740,9,No,15,3,1,1,6,3,3,3,2,1,2.0,1115.0,605.5
RM416,34,26-35,1,Travel_Frequently,Sales,6,2,Marketing,4,Female,33,1,1,Sales Representative,3,Divorced,Upto 5k,12253,0,No,16,3,4,1,3,3,2,2,2,1,0.0,-221.0,-450.0
